"logFC","AveExpr","t","P.Value","adj.P.Val","B","comparison","gene_name","hit"
0.177784974832104,28.4209297593863,-2.84406849457473,0.0254638646014332,0.426023378853898,-4.55195204976367,"GFP_WT-WT","VK055_1140",FALSE
-0.169191257398907,28.0681816622047,2.83820663178938,0.0256761260855191,0.426023378853898,-4.56066869800116,"GFP_WT-WT","cdd",FALSE
-0.146649787175021,27.7174669587432,2.83798474615321,0.0256841972900457,0.426023378853898,-4.56099867489712,"GFP_WT-WT","VK055_4745",FALSE
-0.14728704989112,27.0549250623501,2.83732427455859,0.0257082381382787,0.426023378853898,-4.56198090741791,"GFP_WT-WT","VK055_2746",FALSE
-0.152490105256061,25.1064870343974,2.83179819923605,0.0259103176507646,0.426023378853898,-4.57019987845343,"GFP_WT-WT","metA",FALSE
0.151606066806659,23.3915272757285,-2.83173836256963,0.0259125149305442,0.426023378853898,-4.57028888138351,"GFP_WT-WT","VK055_3911",FALSE
0.201790053962489,25.3216520459887,-2.83155263267858,0.0259193364247181,0.426023378853898,-4.57056514284213,"GFP_WT-WT","VK055_4417",FALSE
0.145290172099993,29.8571489355709,-2.81966103233287,0.0263600595412158,0.426595237591977,-4.5882562661669,"GFP_WT-WT","dat",FALSE
-0.145303447011068,27.6984670022886,2.81949954363436,0.0263660987019667,0.426595237591977,-4.58849655437271,"GFP_WT-WT","ilvB3",FALSE
0.486088980590265,28.2401792410732,-2.80926951645502,0.026751657963878,0.427711929681858,-4.60372059751449,"GFP_WT-WT","VK055_1410",FALSE
-0.150029360319224,27.3606076264487,2.8067331995655,0.026848165552217,0.427711929681858,-4.60749573350645,"GFP_WT-WT","VK055_1537",FALSE
-0.18284278649952,29.8361169469474,2.78665164991313,0.027625345187626,0.43673351056163,-4.63739457542441,"GFP_WT-WT","tkt3",FALSE
0.606353838809825,27.1649940178292,-2.75800047218769,0.0287754211635701,0.451008729027602,-4.68007745778487,"GFP_WT-WT","VK055_1387",FALSE
0.234499425559052,30.3652182097729,-2.75236039485728,0.0290076891534991,0.451008729027602,-4.68848286187186,"GFP_WT-WT","rpsR",FALSE
0.236148994126986,23.4770647820251,-2.7446409048839,0.0293287889501017,0.451008729027602,-4.69998875424904,"GFP_WT-WT","wzx",FALSE
0.142512693812095,26.8980453726216,-2.73808339163935,0.0296044877734234,0.451008729027602,-4.7097640618204,"GFP_WT-WT","VK055_2836",FALSE
0.148334506718278,26.9911443613382,-2.73323589724327,0.0298100405033836,0.451008729027602,-4.71699099660044,"GFP_WT-WT","VK055_5035",FALSE
-0.154464320983181,30.5782648681698,2.72918550881058,0.029982941610904,0.451008729027602,-4.72303003467091,"GFP_WT-WT","hupA",FALSE
-0.144725710831341,23.248290444747,2.71799890508655,0.030465958754247,0.451008729027602,-4.73971115363185,"GFP_WT-WT","VK055_0857",FALSE
0.165444057740746,27.0710128616212,-2.71333560492658,0.0306697155923969,0.451008729027602,-4.74666580565998,"GFP_WT-WT","nirD2",FALSE
-0.167563983303115,28.7447537778812,2.71287339072966,0.0306899891318011,0.451008729027602,-4.74735515973223,"GFP_WT-WT","VK055_3435",FALSE
-0.139782730374004,25.1054674018521,2.69945305993681,0.0312847959527858,0.451008729027602,-4.76737248077757,"GFP_WT-WT","VK055_2735",FALSE
-0.148494551132819,25.7179542847476,2.69418690408677,0.0315214879691392,0.451008729027602,-4.7752283054449,"GFP_WT-WT","VK055_3634",FALSE
-0.157445276398864,30.2002016380094,2.69229947981202,0.0316067758810853,0.451008729027602,-4.77804401187896,"GFP_WT-WT","fabB",FALSE
-0.153580614988823,24.6620828093399,2.6739433378477,0.032448954639751,0.451008729027602,-4.80543136886869,"GFP_WT-WT","VK055_2667",FALSE
0.68363755109499,26.8921815927256,-2.67390833144292,0.0324505829803901,0.451008729027602,-4.80548360352886,"GFP_WT-WT","treR",FALSE
