"","Entry.Name","logFC.limma","AveExpr.limma","t.limma","P.Value.limma","adj.P.Val.limma","B.limma","pval.fdrtool","qval.fdrtool","lfdr.fdrtool","hit_annotation_limma","score","comparison"
"3073","CP009208_CDS_VK055_1512",1.81562889360515,1.81562889360515,2.8506988166099,0.0823034824579983,0.484642977744315,-4.80908238227552,0.0593674289636705,0.342819733827872,1,"no_hit","stability","evolved-wt"
"3074","CP009208_CDS_VK055_4820",-0.177396656272753,-0.177396656272753,-2.844023283602,0.0826911779052757,0.484642977744315,-4.81518412578195,0.0599654940611467,0.345081528983205,1,"no_hit","stability","evolved-wt"
"3075","CP009208_CDS_VK055_1192",0.523018251272872,0.523018251272872,2.84285793741648,0.0827591053628736,0.484642977744315,-4.81625013256864,0.0600704086574702,0.34547669657925,1,"no_hit","stability","evolved-wt"
"3076","CP009208_CDS_sucA",-0.485602809327941,-0.485602809327941,-2.84120003000285,0.0828558712366104,0.484642977744315,-4.81776713610564,0.0602199301557464,0.346039055546122,1,"no_hit","stability","evolved-wt"
"3077","CP009208_CDS_VK055_0097",0.682971496054661,0.682971496054661,2.84064451958196,0.0828883277817502,0.484642977744315,-4.81827554556157,0.0602700988697471,0.346227526518088,1,"no_hit","stability","evolved-wt"
"3078","CP009208_CDS_rpsF",-1.88735613270972,-1.88735613270972,-2.8343165967175,0.0832592359269684,0.484790316426094,-4.82407087626143,0.0608440292334156,0.348375930795669,1,"no_hit","stability","evolved-wt"
"3079","CP009208_CDS_lpdA2",-2.53031916752634,-2.53031916752634,-2.83252098398076,0.0833648845648135,0.484790316426094,-4.82571668145875,0.0610077101328874,0.348986055302942,1,"no_hit","stability","evolved-wt"
"3080","CP009208_CDS_VK055_1061",-0.243427455443236,-0.243427455443236,-2.83156573459768,0.0834211609068287,0.484790316426094,-4.82659247262247,0.0610949353917207,0.34931072313872,1,"no_hit","stability","evolved-wt"
"3081","CP009208_CDS_VK055_0616",1.05519573937426,1.05519573937426,2.82354624032776,0.0838955978351125,0.485267296891145,-4.83395142086257,0.0618312886684511,0.352038708240675,1,"no_hit","stability","evolved-wt"
"3082","CP009208_CDS_yhjD",0.659335191883841,0.659335191883841,2.81678400956006,0.0842984299377785,0.485267296891145,-4.84016572171986,0.0624578938339444,0.354342156823491,1,"no_hit","stability","evolved-wt"
"3083","CP009208_CDS_VK055_1585",-0.126413122802403,-0.126413122802403,-2.81423189362764,0.0844511260923664,0.485267296891145,-4.8425131997861,0.0626957403548989,0.355212216603012,1,"no_hit","stability","evolved-wt"
"3084","CP009208_CDS_ygaE",0.377739128267053,0.377739128267053,2.81055727941659,0.0846716252352268,0.485267296891145,-4.84589524487701,0.0630395141073983,0.356465629964838,1,"no_hit","stability","evolved-wt"
"3085","CP009208_CDS_VK055_4605",-0.110171494087973,-0.110171494087973,-2.80866856064445,0.08478525580572,0.485267296891145,-4.8476345386504,0.0632168160957849,0.35711017751432,1,"no_hit","stability","evolved-wt"
"3086","CP009208_CDS_mrkE",-0.161642390882459,-0.161642390882459,-2.80277082446056,0.0851413791664952,0.485267296891145,-4.85306984394026,0.0637731159544488,0.3591241450616,1,"no_hit","stability","evolved-wt"
"3087","CP009208_CDS_VK055_1077",-0.502968418584748,-0.502968418584748,-2.79723964994994,0.0854771657556584,0.485267296891145,-4.85817306424225,0.0642985084058287,0.361014666847695,1,"no_hit","stability","evolved-wt"
"3088","CP009208_CDS_mpl",0.256026364227784,0.256026364227784,2.79669320929937,0.0855104339292082,0.485267296891145,-4.8586775274271,0.0643506068221265,0.361201525124814,1,"no_hit","stability","evolved-wt"
"3089","CP009208_CDS_VK055_0262",-0.513205044189724,-0.513205044189724,-2.79613871666905,0.0855442097983404,0.485267296891145,-4.85918947944072,0.0644035085403987,0.361391152763919,1,"no_hit","stability","evolved-wt"
"3090","CP009208_CDS_selB",-0.859828948599451,-0.859828948599451,-2.78778389254579,0.0860552668866978,0.485267296891145,-4.86691007849226,0.0652049603250895,0.364250267445155,1,"no_hit","stability","evolved-wt"
"3091","CP009208_CDS_pspC",0.547888404590767,0.547888404590767,2.78772559697435,0.0860588469142361,0.485267296891145,-4.86696399329575,0.0652105811999779,0.364270229061886,1,"no_hit","stability","evolved-wt"
"3092","CP009208_CDS_VK055_4550",-1.33419313800425,-1.33419313800425,-2.7845370720076,0.0862549592831303,0.485267296891145,-4.86991384842544,0.06551862886753,0.365362296360359,1,"no_hit","stability","evolved-wt"
"3093","CP009208_CDS_scrY2",-1.08279998287082,-1.08279998287082,-2.78441730139569,0.0862623373431441,0.485267296891145,-4.87002468985516,0.065530223406743,0.365403327181876,1,"no_hit","stability","evolved-wt"
"3094","CP009208_CDS_VK055_3153",0.144504046327138,0.144504046327138,2.78437280953857,0.0862650783244002,0.485267296891145,-4.87006586540276,0.0655345309257873,0.365418569303217,1,"no_hit","stability","evolved-wt"
"3095","CP009208_CDS_VK055_4577",-0.423497896631023,-0.423497896631023,-2.78179186051602,0.0864242781046384,0.485267296891145,-4.8724550523625,0.0657848076595442,0.36630291609549,1,"no_hit","stability","evolved-wt"
"3096","CP009208_CDS_VK055_1223",1.47030496784916,1.47030496784916,2.78040972349401,0.0865096913969089,0.485267296891145,-4.87373499531663,0.0659191581986243,0.366776624531234,1,"no_hit","stability","evolved-wt"
"3097","CP009208_CDS_fahHD1",0.755733440601296,0.755733440601296,2.77980942217245,0.0865468235075138,0.485267296891145,-4.8742910189279,0.0659775808437035,0.366982396872766,1,"no_hit","stability","evolved-wt"
"3098","CP009208_CDS_glnQ",0.791633358387969,0.791633358387969,2.77972514947656,0.0865520379446335,0.485267296891145,-4.87436908098127,0.0659857858623769,0.367011285332462,1,"no_hit","stability","evolved-wt"
"3099","CP009208_CDS_guaC",2.38026114112225,2.38026114112225,2.77007270353902,0.0871520431555267,0.486542774635344,-4.88331870703678,0.0669311532091192,0.370322200130338,1,"no_hit","stability","evolved-wt"
"3100","CP009208_CDS_nadA",3.36258355308833,3.36258355308832,2.76822725560469,0.0872673821720162,0.486542774635344,-4.88503171055249,0.0671131614126848,0.370955666637563,1,"no_hit","stability","evolved-wt"
"3101","CP009208_CDS_VK055_2091",0.30666249837288,0.30666249837288,2.76301831079255,0.0875940248761316,0.486542774635344,-4.88987015748126,0.0676290950223171,0.37274442904823,1,"no_hit","stability","evolved-wt"
"3102","CP009208_CDS_VK055_3146",0.407564046416963,0.407564046416963,2.76289749243196,0.0876016202730533,0.486542774635344,-4.88998244087361,0.0676411004052841,0.3727859310835,1,"no_hit","stability","evolved-wt"
"3103","CP009208_CDS_VK055_2315",0.661627097971883,0.661627097971883,2.762467706814,0.0876286463217582,0.486542774635344,-4.89038188666035,0.067683821214007,0.372933570345697,1,"no_hit","stability","evolved-wt"
"3104","CP009208_CDS_sdhB",1.55809024011778,1.55809024011778,2.7575007582167,0.0879417801868774,0.487336944362483,-4.89500063956861,0.0681791496878159,0.374640319829607,1,"no_hit","stability","evolved-wt"
"3105","CP009208_CDS_VK055_3728",-0.384515202938332,-0.384515202938332,-2.74886208092049,0.0884899151510681,0.48942781256334,-4.9030444054612,0.0690477389846522,0.37761088712702,1,"no_hit","stability","evolved-wt"
"3106","CP009208_CDS_arnT",0.224786799371505,0.224786799371505,2.74343854864131,0.0888363472746937,0.489534437445274,-4.90810137290261,0.0695976869743922,0.379477156967733,1,"no_hit","stability","evolved-wt"
"3107","CP009208_CDS_pheS",-1.15939109254465,-1.15939109254465,-2.73976488284353,0.0890720209770249,0.489534437445274,-4.91152978164452,0.0699722370564531,0.38074181319007,1,"no_hit","stability","evolved-wt"
"3108","CP009208_CDS_pheA",0.726302822605624,0.726302822605624,2.73930437143468,0.0891016218563962,0.489534437445274,-4.91195972199942,0.0700193051561639,0.380900372600546,1,"no_hit","stability","evolved-wt"
"3109","CP009208_CDS_VK055_1367",1.00168479657284,1.00168479657284,2.73788929104628,0.0891926619010238,0.489534437445274,-4.91328110355902,0.070164100776096,0.381387640294346,1,"no_hit","stability","evolved-wt"
"3110","CP009208_CDS_cadA2",-0.644732767022944,-0.644732767022944,-2.7304356444756,0.0896742242050321,0.491236428962556,-4.92024722076731,0.0709308429610056,0.383955157338235,1,"no_hit","stability","evolved-wt"
"3111","CP009208_CDS_VK055_2522",-0.807697149658151,-0.807697149658151,-2.72032978227123,0.0903326218131213,0.493807397588131,-4.92970821191573,0.0719813719817008,0.38743855532796,1,"no_hit","stability","evolved-wt"
"3112","CP009208_CDS_yedY",0.75034355110276,0.75034355110276,2.71678566260395,0.0905650279387269,0.493807397588131,-4.93303057460977,0.0723527967654172,0.388660737331387,1,"no_hit","stability","evolved-wt"
"3113","CP009208_CDS_clpB",-1.48061717929485,-1.48061717929485,-2.71533130706965,0.0906606251767388,0.493807397588131,-4.93439459157489,0.0725056670679618,0.389162345122234,1,"no_hit","stability","evolved-wt"
"3114","CP009208_CDS_srlA",-0.102367333580795,-0.102367333580795,-2.71037095553973,0.0909876777649074,0.494010853301321,-4.93904971991302,0.0730290498491009,0.39087348610768,1,"no_hit","stability","evolved-wt"
"3115","CP009208_CDS_cobI",-1.58100790054582,-1.58100790054582,-2.70953666275098,0.0910428378858978,0.494010853301321,-4.9398331161261,0.0731173817393134,0.391161332183379,1,"no_hit","stability","evolved-wt"
"3116","CP009208_CDS_VK055_3653",1.49291034476685,1.49291034476685,2.70070048261578,0.0916297597717595,0.496255693281835,-4.94813800942592,0.0740583005173621,0.394210694458885,1,"no_hit","stability","evolved-wt"
"3117","CP009208_CDS_glgC",0.807404377104485,0.807404377104485,2.69379451694217,0.0920919399306982,0.497558137762848,-4.95463863022032,0.0748005514415109,0.396594739736153,1,"no_hit","stability","evolved-wt"
"3118","CP009208_CDS_VK055_0300",1.68237132728323,1.68237132728323,2.69192503338806,0.0922175815539519,0.497558137762848,-4.95639987631408,0.0750025246705033,0.397240215926913,1,"no_hit","stability","evolved-wt"
"3119","CP009208_CDS_VK055_0858",0.642292517909448,0.642292517909448,2.68764211481438,0.0925062723851646,0.498177575908828,-4.96043722257961,0.0754669170873854,0.398719119440406,1,"no_hit","stability","evolved-wt"
"3120","CP009208_CDS_mltE",-0.530624995018299,-0.530624995018299,-2.6844072034387,0.0927251098474015,0.498319234962448,-4.96348886290559,0.0758192287969444,0.399836258623063,1,"no_hit","stability","evolved-wt"
"3121","CP009208_CDS_glgP2",-0.433238509494995,-0.433238509494995,-2.68211709826909,0.0928804437940479,0.498319234962448,-4.9656503744758,0.0760694528287047,0.40062717192644,1,"no_hit","stability","evolved-wt"
"3122","CP009208_CDS_nirB",-1.23162431361698,-1.23162431361698,-2.67030658216768,0.0936869813990067,0.500141872487379,-4.9768128467491,0.0773706230015145,0.404706562640874,1,"no_hit","stability","evolved-wt"
"3123","CP009208_CDS_pnp",-0.730375912304655,-0.730375912304655,-2.66943478680484,0.0937468800400394,0.500141872487379,-4.97763781156736,0.0774673834114021,0.405007705932757,1,"no_hit","stability","evolved-wt"
"3124","CP009208_CDS_potC",0.594181452838929,0.594181452838929,2.66719577723543,0.0939009467431303,0.500141872487379,-4.97975718044494,0.0777163424439204,0.405781131856379,1,"no_hit","stability","evolved-wt"
"3125","CP009208_CDS_sixA",-1.93781980211474,-1.93781980211474,-2.66451286534389,0.0940859965514718,0.500141872487379,-4.98229793189103,0.0780155174874599,0.406707904958567,1,"no_hit","stability","evolved-wt"
"3126","CP009208_CDS_VK055_0146",0.502954203512014,0.502954203512014,2.66062961137622,0.094354686930908,0.500141872487379,-4.9859777393818,0.0784502044726616,0.408049321877896,1,"no_hit","stability","evolved-wt"
"3127","CP009208_CDS_murB",-0.272141603153384,-0.272141603153384,-2.65696059389269,0.094609479853807,0.500141872487379,-4.98945705199762,0.0788627191317324,0.409316718792339,1,"no_hit","stability","evolved-wt"
"3128","CP009208_CDS_yodA",-0.631334154430006,-0.631334154430006,-2.65432245353496,0.0947932423027707,0.500141872487379,-4.99196030013595,0.0791604195288482,0.410227997667346,1,"no_hit","stability","evolved-wt"
"3129","CP009208_CDS_lgt",0.509502384234596,0.509502384234596,2.65222696892685,0.094939539344324,0.500141872487379,-4.99394954040042,0.0793975348104381,0.410951812666025,1,"no_hit","stability","evolved-wt"
"3130","CP009208_CDS_rbfA",-1.34245364314677,-1.34245364314677,-2.65145265000463,0.0949936736576714,0.500141872487379,-4.99468480198465,0.0794852991297779,0.41121927058325,1,"no_hit","stability","evolved-wt"
"3131","CP009208_CDS_iciA",0.614016961992529,0.614016961992529,2.64980881935669,0.0951087317205418,0.500141872487379,-4.99624607738452,0.0796718787593846,0.411787057587584,1,"no_hit","stability","evolved-wt"
"3132","CP009208_CDS_ompA",-1.30194192462157,-1.30194192462157,-2.64803772475694,0.0952329021514292,0.500141872487379,-4.99792877468262,0.0798733014915884,0.412398786209647,1,"no_hit","stability","evolved-wt"
"3133","CP009208_CDS_VK055_1701",0.673290578716803,0.673290578716803,2.64605505736841,0.0953721582063367,0.500141872487379,-4.99981316082249,0.0800992767086544,0.41308356897682,1,"no_hit","stability","evolved-wt"
"3134","CP009208_CDS_dhaD",0.89847656357494,0.89847656357494,2.64371105318626,0.0955371380863287,0.500141872487379,-5.00204189315563,0.08036710524433,0.413893117703587,1,"no_hit","stability","evolved-wt"
"3135","CP009208_CDS_uppS",0.787585048053442,0.787585048053442,2.64191032008494,0.0956641347724551,0.500141872487379,-5.00375474871027,0.0805733527494497,0.414515008814939,1,"no_hit","stability","evolved-wt"
"3136","CP009208_CDS_ydcW",0.742465312534349,0.74246531253435,2.63758385270917,0.0959701649332489,0.500507658382236,-5.0078724869227,0.081070643473087,0.416009059368382,1,"no_hit","stability","evolved-wt"
"3137","CP009208_CDS_ksgA",-0.20898654475907,-0.20898654475907,-2.63598625361599,0.0960834946283525,0.500507658382236,-5.00939386944714,0.0812549026489156,0.416560709802991,1,"no_hit","stability","evolved-wt"
"3138","CP009208_CDS_gyaR",0.519336285842985,0.519336285842985,2.63226673530444,0.096348028479703,0.500974776033302,-5.01293773592994,0.0816852105579244,0.417844951382846,1,"no_hit","stability","evolved-wt"
"3139","CP009208_CDS_sdhA",1.76569001355074,1.76569001355074,2.61954919343712,0.0972597485713447,0.504799238508882,-5.02507366704112,0.0831704779491882,0.422234581397856,1,"no_hit","stability","evolved-wt"
"3140","CP009208_CDS_parE",-0.338114978130901,-0.338114978130901,-2.61479881132938,0.0976032017785034,0.505442491143742,-5.02961432613778,0.0837308516574877,0.42387358587631,1,"no_hit","stability","evolved-wt"
"3141","CP009208_CDS_VK055_3887",-1.36874402024677,-1.36874402024677,-2.60351096156939,0.0984257086050926,0.505442491143742,-5.04042024213852,0.0850746782609979,0.427766433540551,1,"no_hit","stability","evolved-wt"
"3142","CP009208_CDS_VK055_0912",-0.4700682722768,-0.4700682722768,-2.60276397036827,0.0984804588496787,0.505442491143742,-5.04113615517535,0.0851642198708886,0.428023952452243,1,"no_hit","stability","evolved-wt"
"3143","CP009208_CDS_VK055_3131",3.02572713492845,3.02572713492845,2.60170840510951,0.0985578938098022,0.505442491143742,-5.04214797656099,0.0852908800690892,0.428387827715117,1,"no_hit","stability","evolved-wt"
"3144","CP009208_CDS_VK055_0226",1.7376442242771,1.7376442242771,2.60069313227794,0.0986324481615106,0.505442491143742,-5.043121365713,0.0854128491162505,0.428737788719472,1,"no_hit","stability","evolved-wt"
"3145","CP009208_CDS_ispF",0.751828103902635,0.751828103902634,2.59571308372889,0.0989992179229928,0.505442491143742,-5.04789867300325,0.0860131671109212,0.430454031402106,1,"no_hit","stability","evolved-wt"
"3146","CP009208_CDS_VK055_2835",0.870510941846179,0.870510941846179,2.59528592918747,0.099030759963182,0.505442491143742,-5.04830864691149,0.0860648166301181,0.43060121000068,1,"no_hit","stability","evolved-wt"
"3147","CP009208_CDS_VK055_0617",0.33614551128328,0.33614551128328,2.58830556662967,0.0995480732392455,0.505442491143742,-5.05501293163476,0.086912405050168,0.433005646691458,1,"no_hit","stability","evolved-wt"
"3148","CP009208_CDS_VK055_1256",-0.175076411187858,-0.175076411187858,-2.58651835224877,0.0996810913741503,0.505442491143742,-5.05673087846867,0.0871304970517677,0.433621048312132,1,"no_hit","stability","evolved-wt"
"3149","CP009208_CDS_dhaK2",-2.62999187987251,-2.62999187987251,-2.58479607567305,0.0998094963403621,0.505442491143742,-5.05838695109597,0.0873410824538712,0.434214001790973,1,"no_hit","stability","evolved-wt"
"3150","CP009208_CDS_VK055_2881",-0.0570899276411723,-0.0570899276411723,-2.58474208392228,0.0998135252107469,0.505442491143742,-5.05843887609008,0.0873476907415285,0.434232588911757,1,"no_hit","stability","evolved-wt"
"3151","CP009208_CDS_hisA",-0.456913411019624,-0.456913411019624,-2.58358117109932,0.0999002041172224,0.505442491143742,-5.05955547775747,0.0874898775877295,0.434632222019751,1,"no_hit","stability","evolved-wt"
"3152","CP009208_CDS_manX",-0.979841183193577,-0.979841183193577,-2.58241892830597,0.0999870809381144,0.505442491143742,-5.0606736028245,0.087632414328265,0.435032272296514,1,"no_hit","stability","evolved-wt"
"3153","CP009208_CDS_yhbL",0.319342134477723,0.319342134477723,2.58217359584073,0.100005431989665,0.505442491143742,-5.06090965391114,0.0876625256824093,0.435116711807984,1,"no_hit","stability","evolved-wt"
"3154","CP009208_CDS_dmsA",1.67993968768526,1.67993968768526,2.58049059717809,0.100131440333817,0.505442491143742,-5.06252927509858,0.087869316858689,0.435695923041566,1,"no_hit","stability","evolved-wt"
"3155","CP009208_CDS_VK055_0305",0.683991632708217,0.683991632708217,2.57916062982047,0.100231163610003,0.505442491143742,-5.06380952155524,0.0880330089814074,0.436153574507955,1,"no_hit","stability","evolved-wt"
"3156","CP009208_CDS_purF",0.946510326342214,0.946510326342214,2.57637304090629,0.100440603489016,0.505442491143742,-5.06649393391671,0.0883769027259615,0.437112621034665,1,"no_hit","stability","evolved-wt"
"3157","CP009208_CDS_frlB",0.193544431357404,0.193544431357404,2.57479740120695,0.100559239075718,0.505442491143742,-5.06801187610675,0.0885717616690336,0.437654594548251,1,"no_hit","stability","evolved-wt"
"3158","CP009208_CDS_VK055_3420",0.733590278819227,0.733590278819227,2.56685449369815,0.101160085534008,0.506803040169874,-5.07567075725268,0.0895593376041117,0.440385431182073,1,"no_hit","stability","evolved-wt"
"3159","CP009208_CDS_yeiE",0.423829164385402,0.423829164385401,2.56654340427251,0.101183713430076,0.506803040169874,-5.07597095450424,0.0895981964031602,0.440492340973112,1,"no_hit","stability","evolved-wt"
"3160","CP009208_CDS_gudD",-0.30024827239232,-0.30024827239232,-2.56257121552941,0.10148604418437,0.507343562662782,-5.07980560104308,0.0900955647365838,0.441857120859633,1,"no_hit","stability","evolved-wt"
"3161","CP009208_CDS_ywrO",2.26157907142907,2.26157907142907,2.55945070907974,0.101724379774752,0.507343562662782,-5.08282005355165,0.0904878481309024,0.442928859849863,1,"no_hit","stability","evolved-wt"
"3162","CP009208_CDS_ghrB",0.19257989408318,0.19257989408318,2.55360040876975,0.102173182586013,0.507343562662782,-5.08847625948742,0.0912270002534976,0.44493711889625,1,"no_hit","stability","evolved-wt"
"3163","CP009208_CDS_map2",-0.948100632575921,-0.948100632575921,-2.55061031273291,0.102403564717808,0.507343562662782,-5.09136953731673,0.0916066520545267,0.445963005769178,1,"no_hit","stability","evolved-wt"
"3164","CP009208_CDS_ompR",-1.66972001350934,-1.66972001350934,-2.54972889024399,0.102471606293308,0.507343562662782,-5.0922227272773,0.0917188080643991,0.446265346094653,1,"no_hit","stability","evolved-wt"
"3165","CP009208_CDS_VK055_2466",0.852047317860493,0.852047317860492,2.54930946572862,0.102504004568306,0.507343562662782,-5.09262876653047,0.091772216186816,0.446409203072943,1,"no_hit","stability","evolved-wt"
"3166","CP009208_CDS_VK055_3683",-0.457882235138795,-0.457882235138795,-2.5473567817225,0.102655014973593,0.507343562662782,-5.09451955116833,0.0920211935565298,0.447078848639817,1,"no_hit","stability","evolved-wt"
"3167","CP009208_CDS_VK055_2627",0.226605337343736,0.226605337343736,2.54666871800729,0.102708295408172,0.507343562662782,-5.09518596723754,0.0921090544462861,0.447314771332543,1,"no_hit","stability","evolved-wt"
"3168","CP009208_CDS_VK055_3767",-0.806730766761806,-0.806730766761806,-2.5399212854654,0.103232701937396,0.508723477455403,-5.10172563310043,0.0929742291657103,0.44962721778531,1,"no_hit","stability","evolved-wt"
"3169","CP009208_CDS_dcd",1.38132079630024,1.38132079630024,2.53851061417123,0.103342779713454,0.508723477455403,-5.10309390326538,0.0931559312156804,0.450110416006711,1,"no_hit","stability","evolved-wt"
"3170","CP009208_CDS_VK055_2961",0.643361346823684,0.643361346823684,2.53456201141426,0.103651712985134,0.508746992604602,-5.10692572565157,0.0936660480332987,0.451462440511797,1,"no_hit","stability","evolved-wt"
"3171","CP009208_CDS_VK055_1465",0.365966674223491,0.365966674223491,2.53391176468191,0.103702702855528,0.508746992604602,-5.10755701031013,0.0937502673575232,0.45168501802867,1,"no_hit","stability","evolved-wt"
"3172","CP009208_CDS_VK055_4744",0.742822126442203,0.742822126442203,2.52991117387523,0.104017134704651,0.509417249450984,-5.11144261185419,0.0942697571552613,0.453053958858233,1,"no_hit","stability","evolved-wt"
"3173","CP009208_CDS_VK055_3702",-0.535376134751687,-0.535376134751687,-2.51963074723413,0.104830859145277,0.511723707043791,-5.12144074269878,0.0956152927859986,0.456568089322772,1,"no_hit","stability","evolved-wt"
"3174","CP009208_CDS_ramR",-0.479858476351504,-0.479858476351504,-2.51864116770679,0.104909624246487,0.511723707043791,-5.12240415047614,0.0957456194232826,0.456906065692645,1,"no_hit","stability","evolved-wt"
"3175","CP009208_CDS_VK055_2843",-0.241752879930752,-0.241752879930752,-2.5172068736314,0.105023923121029,0.511723707043791,-5.12380082333558,0.0959347669190738,0.457395835184661,1,"no_hit","stability","evolved-wt"
"3176","CP009208_CDS_VK055_3062",-0.263251859008147,-0.263251859008147,-2.51190936595993,0.105447490306368,0.511920093610114,-5.12896257832579,0.0966359693361551,0.459203813453122,1,"no_hit","stability","evolved-wt"
"3177","CP009208_CDS_murC",-0.179896742460199,-0.179896742460199,-2.50742454003401,0.105807819565274,0.511920093610114,-5.13333641141124,0.097232800723341,0.460733216684518,1,"no_hit","stability","evolved-wt"
"3178","CP009208_CDS_VK055_1387",-0.42457035579113,-0.42457035579113,-2.50598747462073,0.105923618427728,0.511920093610114,-5.13473867428836,0.0974246646316361,0.461223039523602,1,"no_hit","stability","evolved-wt"
"3179","CP009208_CDS_cmoB",-0.0914598282526313,-0.0914598282526313,-2.50300625410366,0.106164372199225,0.511920093610114,-5.13764887623743,0.0978236551284377,0.462238806489263,1,"no_hit","stability","evolved-wt"
"3180","CP009208_CDS_VK055_0734",-0.492189839257866,-0.492189839257866,-2.50169835259923,0.106270218950444,0.511920093610114,-5.13892612332923,0.097999109166288,0.462684273386084,1,"no_hit","stability","evolved-wt"
"3181","CP009208_CDS_VK055_0375",-0.0707725564490277,-0.0707725564490277,-2.49415520226532,0.106883364450793,0.511920093610114,-5.1462984537602,0.0990159287774464,0.465251452304841,1,"no_hit","stability","evolved-wt"
"3182","CP009208_CDS_dnaC",-0.251466421259582,-0.251466421259583,-2.49310083741613,0.106969434974003,0.511920093610114,-5.14732975264484,0.0991587259461617,0.465610011266912,1,"no_hit","stability","evolved-wt"
"3183","CP009208_CDS_purU",0.50554439648217,0.50554439648217,2.49229356302288,0.107035395833445,0.511920093610114,-5.14811950094447,0.0992681696398137,0.465884495434081,1,"no_hit","stability","evolved-wt"
"3184","CP009208_CDS_rpiA",-0.750500159641549,-0.750500159641549,-2.49196323900404,0.107062401239948,0.511920093610114,-5.14844268715239,0.0993129800633121,0.46599679838096,1,"no_hit","stability","evolved-wt"
"3185","CP009208_CDS_VK055_0457",0.483140911313533,0.483140911313532,2.49048085018295,0.107183702105784,0.511920093610114,-5.1498932839309,0.0995142737269465,0.46650069434727,1,"no_hit","stability","evolved-wt"
"3186","CP009208_CDS_iolG",-0.840143968695162,-0.840143968695161,-2.49041956705388,0.107188720627513,0.511920093610114,-5.14995326120621,0.0995226023675704,0.466521522844766,1,"no_hit","stability","evolved-wt"
"3187","CP009208_CDS_VK055_1450",-1.04322320653261,-1.04322320653261,-2.48985860390932,0.107234672532212,0.511920093610114,-5.15050230223902,0.0995988655144326,0.466712168256235,1,"no_hit","stability","evolved-wt"
"3188","CP009208_CDS_VK055_1199",0.813853421897714,0.813853421897714,2.48800034226472,0.107387077228509,0.511920093610114,-5.15232147203644,0.0998518299170215,0.467343563524434,1,"no_hit","stability","evolved-wt"
"3189","CP009208_CDS_VK055_1936",0.907193227049057,0.907193227049057,2.48470304397458,0.107658198233052,0.512360029796833,-5.15555092411259,0.100301950814463,0.468463369067439,1,"no_hit","stability","evolved-wt"
"3190","CP009208_CDS_VK055_4938",0.498784479707168,0.498784479707168,2.47622460569081,0.108359438393521,0.513173209165517,-5.16386381765953,0.101466788900527,0.471339500191546,1,"no_hit","stability","evolved-wt"
"3191","CP009208_CDS_VK055_3154",-0.4226186454228,-0.4226186454228,-2.47511126762683,0.10845196170372,0.513173209165517,-5.16495636966744,0.101620545470552,0.47171682067786,1,"no_hit","stability","evolved-wt"
"3192","CP009208_CDS_yadG",0.218213981049676,0.218213981049676,2.47383880559598,0.108557834712227,0.513173209165517,-5.16620534533365,0.101796504838291,0.472147966748685,1,"no_hit","stability","evolved-wt"
"3193","CP009208_CDS_wcaJ",-0.264722783814752,-0.264722783814752,-2.47347431766306,0.108588186051416,0.513173209165517,-5.16656315892169,0.101846951845436,0.472271445223635,1,"no_hit","stability","evolved-wt"
"3194","CP009208_CDS_apaH",-0.247346590990798,-0.247346590990798,-2.4718370966921,0.108724655484631,0.513173209165517,-5.16817069175542,0.102073797176968,0.472825978355014,1,"no_hit","stability","evolved-wt"
"3195","CP009208_CDS_cadA",1.38788611229294,1.38788611229294,2.46519233909501,0.109280818101407,0.514949907665345,-5.17469985792874,0.102998593088014,0.475074673007916,1,"no_hit","stability","evolved-wt"
"3196","CP009208_CDS_queF",1.01126943597955,1.01126943597955,2.45417930059119,0.110210768946123,0.518372701185051,-5.18553860685485,0.104546012624487,0.478794711851084,1,"no_hit","stability","evolved-wt"
"3197","CP009208_CDS_entA",0.247964119659616,0.247964119659616,2.45231677646385,0.110369056796817,0.518372701185051,-5.18737378473557,0.10480952786407,0.479422962022734,1,"no_hit","stability","evolved-wt"
"3198","CP009208_CDS_pheT",-1.25055391332556,-1.25055391332556,-2.44335992636045,0.111134395939008,0.520275665954209,-5.19620771969563,0.106084141844617,0.482440529592633,1,"no_hit","stability","evolved-wt"
"3199","CP009208_CDS_rpsR",-1.55552038550517,-1.55552038550517,-2.44081747743473,0.111352895593204,0.520275665954209,-5.19871786832452,0.106448178737491,0.483295951918667,1,"no_hit","stability","evolved-wt"
"3200","CP009208_CDS_ppk1",-0.194463957694121,-0.194463957694121,-2.44054768337929,0.11137611455962,0.520275665954209,-5.19898430195865,0.106486866859636,0.483386695968716,1,"no_hit","stability","evolved-wt"
"3201","CP009208_CDS_luxS",0.20082213446808,0.20082213446808,2.43775074669008,0.111617194455149,0.520275665954209,-5.20174716021769,0.106888601048052,0.484327094085159,1,"no_hit","stability","evolved-wt"
"3202","CP009208_CDS_fucI",1.12594201437922,1.12594201437922,2.43541862637564,0.111818727536474,0.520275665954209,-5.20405192330109,0.107224489331849,0.485110733128954,1,"no_hit","stability","evolved-wt"
"3203","CP009208_CDS_epd",-1.03501790357672,-1.03501790357672,-2.43448863345649,0.111899225642933,0.520275665954209,-5.20497127497666,0.107358666391723,0.485423107538476,1,"no_hit","stability","evolved-wt"
"3204","CP009208_CDS_yajC",-0.428326484656013,-0.428326484656013,-2.43265623836824,0.112058053691327,0.520275665954209,-5.20678315051968,0.107623428933945,0.486038384376158,1,"no_hit","stability","evolved-wt"
